OWPP_BE,L_BE,OWPP_DE,L_DE,OWPP_DK,L_DK,OWPP_GB,L_GB,OWPP_NL,L_NL,OWPP_NO,L_NO
BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load
0.941883648,0.709029569,0.784528215,0.668707654,0.455628082,0.632914923,0.346294882,0.698636863,0.59197849,0.606488117,0.760359116,0.677321883
0.933782768,0.707303036,0.792650575,0.651837228,0.447337428,0.605578801,0.3473644,0.632380098,0.559115692,0.577512182,0.785220994,0.650922392
0.937008753,0.701329629,0.812497953,0.613910201,0.475020043,0.594421199,0.34262796,0.574801721,0.527970722,0.549608046,0.798342541,0.63533715
0.920645639,0.65788847,0.795303442,0.59183084,0.420672339,0.60083682,0.339037433,0.526008476,0.559115692,0.52616558,0.814226519,0.624840967
0.898191946,0.63830125,0.811089641,0.578303919,0.517549474,0.611715481,0.345912911,0.518034607,0.569646725,0.508169344,0.858425414,0.630725191
0.93724968,0.621095455,0.813545999,0.573798343,0.621869103,0.610878661,0.342169595,0.510402323,0.64605273,0.500778923,0.893646409,0.626908397
0.927593829,0.619289542,0.79910261,0.577471441,0.665705468,0.622036262,0.3407945,0.487089164,0.650235268,0.498797343,0.907458564,0.625159033
0.925088413,0.614129788,0.811155144,0.598042147,0.659942399,0.616736402,0.346753247,0.475272467,0.623795653,0.507409115,0.923342541,0.621183206
0.93431988,0.648958127,0.722758982,0.642265428,0.649837457,0.634867503,0.355309396,0.477631537,0.581671521,0.531063448,0.914364641,0.633110687
0.931561381,0.742032149,0.68836996,0.759587091,0.606999451,0.70264993,0.371657754,0.506356679,0.614310255,0.58754471,0.886740331,0.688613232
0.920036692,0.81482437,0.660269217,0.838611358,0.612117581,0.789400279,0.382734912,0.57616806,0.58704907,0.66067623,0.657458564,0.774968193
0.929040493,0.866739432,0.590148364,0.887319828,0.503160523,0.831520223,0.399694423,0.695210341,0.567854209,0.718952131,0.494475138,0.799936387
0.93636444,0.885552689,0.576622016,0.895026198,0.304075739,0.834867503,0.419174943,0.747600901,0.527896034,0.733770361,0.497928177,0.749840967
0.945269882,0.888906529,0.534176137,0.897068318,0.350662028,0.838493724,0.447058824,0.765939732,0.500261409,0.729670111,0.347375691,0.769402036
0.932830114,0.900575511,0.496249959,0.905668327,0.301698983,0.828730823,0.478533231,0.756279288,0.487190978,0.705803911,0.247237569,0.755725191
0.928815039,0.892101607,0.423476239,0.900890922,0.31986948,0.80306834,0.51275783,0.743576606,0.513182463,0.688605292,0.225828729,0.746183206
0.944045356,0.876701727,0.33763469,0.895760138,0.456320116,0.805578801,0.531703591,0.727650217,0.52602883,0.68071636,0.198895028,0.740935115
0.944484108,0.858543362,0.27164052,0.872342016,0.534222991,0.79525802,0.52696715,0.728183943,0.523862873,0.683109211,0.163674033,0.743956743
0.945003537,0.860210359,0.273507353,0.854319712,0.475861465,0.773221757,0.504430863,0.735111709,0.539248637,0.706402124,0.113950276,0.760973282
0.946993944,0.876701727,0.215275276,0.856647254,0.241991609,0.790237099,0.488540871,0.768053287,0.565240122,0.745335809,0.106353591,0.75826972
0.945695372,0.919944433,0.228539613,0.892688463,0.204164324,0.835704324,0.489915966,0.832271218,0.597729479,0.797480028,0.080801105,0.754293893
0.941343221,0.929053384,0.286182164,0.891533187,0.22095534,0.79804742,0.497708174,0.872343378,0.645753977,0.770572913,0.068370166,0.741889313
0.9226261,0.893411391,0.348442669,0.86992613,0.207641616,0.743375174,0.492131398,0.860975011,0.620584062,0.736275377,0.056629834,0.736641221
0.940555236,0.844492955,0.38034258,0.821547254,0.209399434,0.712133891,0.483957219,0.820411823,0.636492643,0.698450878,0.054558011,0.729802799
0.925237611,0.799563405,0.455245145,0.779121447,0.190285629,0.686471409,0.460427807,0.761851389,0.607065502,0.658769426,0.05801105,0.718670483
0.941976482,0.792042072,0.514852782,0.738092164,0.282317579,0.645746165,0.426508785,0.699021146,0.596534469,0.616558033,0.065607735,0.69163486
0.928565271,0.774320302,0.541872728,0.691755408,0.245227659,0.611157601,0.389304813,0.627747355,0.639928299,0.579182193,0.085635359,0.672391858
0.93889859,0.7320897,0.489175646,0.653505583,0.243459703,0.593026499,0.351413293,0.572656142,0.658525655,0.557185409,0.100138122,0.654580153
0.93270744,0.691526096,0.434840992,0.625306658,0.27954111,0.60195258,0.335064935,0.567703163,0.614609007,0.539637832,0.118093923,0.637563613
0.947334335,0.662175035,0.402679069,0.618833715,0.289645336,0.594421199,0.324904507,0.560273695,0.600268877,0.526576852,0.122928177,0.638199746
0.940424826,0.661996428,0.382045656,0.626359998,0.212999573,0.582426778,0.317417876,0.539351629,0.564567929,0.515410212,0.125690608,0.640744275
0.92859069,0.66886287,0.377198441,0.645962311,0.295159683,0.573500697,0.322383499,0.514309198,0.492643215,0.514487967,0.142955801,0.645038168
0.943770169,0.702182973,0.365637179,0.693916453,0.301251453,0.59888424,0.33315508,0.507915159,0.424676974,0.529567916,0.232734807,0.644720102
0.946130808,0.78658464,0.387089379,0.782451359,0.259337239,0.693165969,0.352177235,0.521813388,0.302711181,0.579718092,0.251381215,0.701017812
0.946604925,0.866838658,0.374545574,0.861465433,0.250203681,0.781311018,0.387318564,0.605192088,0.344835313,0.669524795,0.223756906,0.758905852
0.947085673,0.901528081,0.371663446,0.897448879,0.22981884,0.827615063,0.435676089,0.710944589,0.374635895,0.730156158,0.203729282,0.767493639
0.948204102,0.89809486,0.467199424,0.905562993,0.212637684,0.806973501,0.487165775,0.758542287,0.436104265,0.73358342,0.269337017,0.748886768
0.933139561,0.899166501,0.522778633,0.913096071,0.185907529,0.80362622,0.55500382,0.793917657,0.51616999,0.714565236,0.330110497,0.735846056
0.926935149,0.905655884,0.586905971,0.916259489,0.240738053,0.811994421,0.593430099,0.804005081,0.654343117,0.700806341,0.305939227,0.740139949
0.938017771,0.896507244,0.635148855,0.908006062,0.339247023,0.791073919,0.60565317,0.801379148,0.699604153,0.70458256,0.33218232,0.729484733
0.944562575,0.901528081,0.713948842,0.898984716,0.439166083,0.805020921,0.599847212,0.803183143,0.7062514,0.717232269,0.428867403,0.713104326
0.933527474,0.888628696,0.699931222,0.878498957,0.420668374,0.80195258,0.597937357,0.790704625,0.711255508,0.725308142,0.432320442,0.731234097
0.936560055,0.891089502,0.692725903,0.869372277,0.454009682,0.810599721,0.601298701,0.77615525,0.709985809,0.74457558,0.488259669,0.741412214
0.941909067,0.89904743,0.708675859,0.883238986,0.477386169,0.842956764,0.628571429,0.773475945,0.712301143,0.768927828,0.642955801,0.736323155
0.93751713,0.939829331,0.701077523,0.922277117,0.665314214,0.865271967,0.656455309,0.818511758,0.713421465,0.810092349,0.750690608,0.734732824
0.93566929,0.933617781,0.725215341,0.922759614,0.720951614,0.820641562,0.698777693,0.842209199,0.712674584,0.782823814,0.792127072,0.71485369
0.948724636,0.901091486,0.529852946,0.906409063,0.768394284,0.770432357,0.701986249,0.82125511,0.711255508,0.748339336,0.872928177,0.723441476
0.933581628,0.848342925,0.509579799,0.863599296,0.777379392,0.732217573,0.686554622,0.770700569,0.709985809,0.712546268,0.914364641,0.711036896
0.938243225,0.809327247,0.437592113,0.818577516,0.797235415,0.70264993,0.659129106,0.726721534,0.701844798,0.671793018,0.921270718,0.713581425
0.942623005,0.793470927,0.435168506,0.775563877,0.796649883,0.683403068,0.631092437,0.654860644,0.70094854,0.63086529,0.860497238,0.704516539
0.938758233,0.764715221,0.420757869,0.735268534,0.792588492,0.660529986,0.609778457,0.608394445,0.706027336,0.59128354,0.850138122,0.702767176
0.940063437,0.723675332,0.483313137,0.691629687,0.807071489,0.686750349,0.603437739,0.598040158,0.665994473,0.559366393,0.843232044,0.702131043
0.924840856,0.681147053,0.625356172,0.66451808,0.804297795,0.69818689,0.601069519,0.592916386,0.656658451,0.536758933,0.830110497,0.687818066
0.945926352,0.6569359,0.682376445,0.653074053,0.491925013,0.679218968,0.583651642,0.569944813,0.550227799,0.521504505,0.757596685,0.694656489
0.936214137,0.646021036,0.6745816,0.656081168,0.782652265,0.668061367,0.571352177,0.566379522,0.547389648,0.515248196,0.745856354,0.68543257
0.941409531,0.659158563,0.666721252,0.668449416,0.290557196,0.660251046,0.56631016,0.556900545,0.556128165,0.518849936,0.827348066,0.644083969
0.950051943,0.694344116,0.685127567,0.713498379,0.31179172,0.690934449,0.565087853,0.56104226,0.686832474,0.542579045,0.873618785,0.652830789
0.941228283,0.773685255,0.694625487,0.811051233,0.768969039,0.754532775,0.572803667,0.555149924,0.684815894,0.600593228,0.874309392,0.691475827
0.891146501,0.847588807,0.684341532,0.893656856,0.80956682,0.831799163,0.581588999,0.578826016,0.686459034,0.674609604,0.862569061,0.731870229
0.937405508,0.892855725,0.599711787,0.92657882,0.809818246,0.865550907,0.593964859,0.670925801,0.66651729,0.728149653,0.854972376,0.736959288
0.920924141,0.890196468,0.638620509,0.921390273,0.745401811,0.871966527,0.6118411,0.730969994,0.635596385,0.739166739,0.826657459,0.730597964
0.885316741,0.87938083,0.606589592,0.923361037,0.713588622,0.880892608,0.63223835,0.738260693,0.693330346,0.686237366,0.820441989,0.729484733
0.933715353,0.879142687,0.626797236,0.932528491,0.663661216,0.842398884,0.645607334,0.722078116,0.697288819,0.6179414,0.833563536,0.720896947
0.951069802,0.86981544,0.625912947,0.920207814,0.664071281,0.831520223,0.663865546,0.717797632,0.70505639,0.603908324,0.842541436,0.686227735
0.952018036,0.853978964,0.659221171,0.906059082,0.699398221,0.876429568,0.674484339,0.740758532,0.707521099,0.615835192,0.872237569,0.682092875
0.940465718,0.835820599,0.656437297,0.896534852,0.726827846,0.862761506,0.670970206,0.759994022,0.706923594,0.636485998,0.851519337,0.69576972
0.947303391,0.838420321,0.665378443,0.885627689,0.757869471,0.833751743,0.654010695,0.763772803,0.711554261,0.674572216,0.883977901,0.696882952
0.954467088,0.863365747,0.658402384,0.891944329,0.759444169,0.831241283,0.620015279,0.785047128,0.709761745,0.732735951,0.84461326,0.72057888
0.947439326,0.912165112,0.704483673,0.927428288,0.748800502,0.874198047,0.59289534,0.830392502,0.707969228,0.795797555,0.834944751,0.718193384
0.911845188,0.923695178,0.700586251,0.925583244,0.744863006,0.838772664,0.58105424,0.855189419,0.710508626,0.769962238,0.834944751,0.698473282
0.889666681,0.887815043,0.658336881,0.902987407,0.782207599,0.794979079,0.571504966,0.835708415,0.710060497,0.736537095,0.772790055,0.695451654
0.865418195,0.836614408,0.581436479,0.85469008,0.788477282,0.758716876,0.574484339,0.796009863,0.703263873,0.705729134,0.71961326,0.675731552
0.825268556,0.807303036,0.562047621,0.809838193,0.752957314,0.709065551,0.564629488,0.742701295,0.706176712,0.671518837,0.593232044,0.668734097
0.809863622,0.789918635,0.578881866,0.768706974,0.784575785,0.685076709,0.53368984,0.676519252,0.707521099,0.628833859,0.562154696,0.658874046
0.848352195,0.769279619,0.56971146,0.733498243,0.778066774,0.664714086,0.511993888,0.612386717,0.697886325,0.592878775,0.535911602,0.642970738
0.921660183,0.727187934,0.650804048,0.696763868,0.776531461,0.674755927,0.451489687,0.569058827,0.692807529,0.566582335,0.497237569,0.621024173
0.932063127,0.685790832,0.659417679,0.674895176,0.598179896,0.663877266,0.442475172,0.550239643,0.692508776,0.545495333,0.495165746,0.625477099
0.91874033,0.660349276,0.690335047,0.664501091,0.679050152,0.663877266,0.479831933,0.538209455,0.696766002,0.531113299,0.427486188,0.621978372
0.941902436,0.648858901,0.76926604,0.664715157,0.678431665,0.662203626,0.496485867,0.517394135,0.693031593,0.523261756,0.41781768,0.607347328
0.94687348,0.644810478,0.734352995,0.677742591,0.266611192,0.653835425,0.485637892,0.500282875,0.678990216,0.526514538,0.354972376,0.602894402
0.946002608,0.67229609,0.6926604,0.723233277,0.696152653,0.672803347,0.442857143,0.479766441,0.645529913,0.546916088,0.281767956,0.656965649
0.913542726,0.752689026,0.724887826,0.832413643,0.610187968,0.734449093,0.40145149,0.498884512,0.640077676,0.593452062,0.320441989,0.681456743
0.919405641,0.833677317,0.674548849,0.905777059,0.51610277,0.806973501,0.382276547,0.585636362,0.652699978,0.669599571,0.333563536,0.714217557
0.947690199,0.893768605,0.596960666,0.944169594,0.387446229,0.856903766,0.381741788,0.690150618,0.672044215,0.730878999,0.296961326,0.732665394
0.921358472,0.903016472,0.530507975,0.9521376,0.352391313,0.866666667,0.390068755,0.739979291,0.679737098,0.752663917,0.169889503,0.764790076
0.943731488,0.908850962,0.483182131,0.959663883,0.217058781,0.905718271,0.432849503,0.759108037,0.682351184,0.75119331,0.11878453,0.768288804
0.916779762,0.917285176,0.429043985,0.972745683,0.175825583,0.888423989,0.4881589,0.761392385,0.692583464,0.743740575,0.113259669,0.753021628
0.946026922,0.90621155,0.376969181,0.960227929,0.159368024,0.874755927,0.54881589,0.758638358,0.696541937,0.738344197,0.11878453,0.723759542
0.947494585,0.905120064,0.497101497,0.947985403,0.109490897,0.869456067,0.598777693,0.75691976,0.679737098,0.740487793,0.107734807,0.721374046
0.884887936,0.889700337,0.601938886,0.926765703,0.081070817,0.839609484,0.626661574,0.74561544,0.639704235,0.738194644,0.087016575,0.722328244
0.931502807,0.876483429,0.59230996,0.91506004,0.129171593,0.824825662,0.644232238,0.727244585,0.654567182,0.746370219,0.069751381,0.726145038
0.937138058,0.881543957,0.592113451,0.91076853,0.232299401,0.813947001,0.651413293,0.737577524,0.68825155,0.761786662,0.06698895,0.746183206
0.935579771,0.912939075,0.665869715,0.936130234,0.251704688,0.862482566,0.654698243,0.788772537,0.692882217,0.797118608,0.108425414,0.732983461
0.932487512,0.91486406,0.75773753,0.933884241,0.327217929,0.822315202,0.661802903,0.816718438,0.693330346,0.772292775,0.147099448,0.715012723
0.930845232,0.883389561,0.794975928,0.91360915,0.31415255,0.772105997,0.667532468,0.80369552,0.694002539,0.742307357,0.223066298,0.719783715
0.946284426,0.844155586,0.741951331,0.862916324,0.504697944,0.723849372,0.668220015,0.76631334,0.697139443,0.705990852,0.337016575,0.70403944
0.940007073,0.802143282,0.666622998,0.814867041,0.614919112,0.708228731,0.663789152,0.711029985,0.693629099,0.673500418,0.42679558,0.688772265
0.94265616,0.789779718,0.586316445,0.775251273,0.647701993,0.692887029,0.654316272,0.644741196,0.690790948,0.635613604,0.546270718,0.661418575
0.941125503,0.778547331,0.623849605,0.730307643,0.732554725,0.674476987,0.653705118,0.586543696,0.678243334,0.600742781,0.538674033,0.655693384
0.889283188,0.738559238,0.67615367,0.684517944,0.753796811,0.667782427,0.661497326,0.537494262,0.696093808,0.569909894,0.447513812,0.67096056
0.793603289,0.699206192,0.699767465,0.665000578,0.778468361,0.666945607,0.687700535,0.535284636,0.696990066,0.54386271,0.364640884,0.67096056
0.654223951,0.678646557,0.678970294,0.656451536,0.769457935,0.662203626,0.705958747,0.540568525,0.698035701,0.528471192,0.297651934,0.658874046
0.643176694,0.673447113,0.719451086,0.656991798,0.775700149,0.668340307,0.714438503,0.550698648,0.691164389,0.525268261,0.236878453,0.65028626
0.680471686,0.680531852,0.713195559,0.672863249,0.77326616,0.667503487,0.720244461,0.577854634,0.692135335,0.526227894,0.268646409,0.628657761
0.432108439,0.718753721,0.680509613,0.715431767,0.75889623,0.690934449,0.709931245,0.566443569,0.685936216,0.546504817,0.235497238,0.650763359
0.183121878,0.789759873,0.690957325,0.802159007,0.774770819,0.732775453,0.699312452,0.568557125,0.684367765,0.602886377,0.236878453,0.693384224
0.092154414,0.867414169,0.662398061,0.88093523,0.786255939,0.812552301,0.677005348,0.608842775,0.687205915,0.677737758,0.254834254,0.735050891
0.158111931,0.898571145,0.563750696,0.91748612,0.786418642,0.849372385,0.646600458,0.661201311,0.682127119,0.726180536,0.21339779,0.748886768
0.287225366,0.903869815,0.508367995,0.923928482,0.790581955,0.855230126,0.619327731,0.707165807,0.67308985,0.737870612,0.165745856,0.758746819
0.381143628,0.892597738,0.504012053,0.929585936,0.794241806,0.853556485,0.600611154,0.725782176,0.664127269,0.730318174,0.149171271,0.73966285
0.712460767,0.901468545,0.500704156,0.934550224,0.797153261,0.851882845,0.587547746,0.721939347,0.668608559,0.727376961,0.138121547,0.732983461
0.948571018,0.882198849,0.498902826,0.933836671,0.793391282,0.826778243,0.579220779,0.713581196,0.675853312,0.715961066,0.095994475,0.737754453
0.950127094,0.880928756,0.476435332,0.918862257,0.785416027,0.808368201,0.574407945,0.710933914,0.684367765,0.714615087,0.05179558,0.732824427
0.952744132,0.864893828,0.486621033,0.89302825,0.751293175,0.783542538,0.556608098,0.711211452,0.695869744,0.718715338,0.04281768,0.736641221
0.956118209,0.858702123,0.583139554,0.885447601,0.80185306,0.756206416,0.516959511,0.716740855,0.688849055,0.728274281,0.060082873,0.7293257
0.956831042,0.856320699,0.568630662,0.896466895,0.807983376,0.781311018,0.471352177,0.741057418,0.693180969,0.741970862,0.107734807,0.725986005
0.959579594,0.898392538,0.511905152,0.928437455,0.803611353,0.825383543,0.424369748,0.792818181,0.694898798,0.782574559,0.19820442,0.744274809
0.948771053,0.90140901,0.554285527,0.919918995,0.78582757,0.774337517,0.379067991,0.828567159,0.694450668,0.759942173,0.305248619,0.724236641
0.943290527,0.874102004,0.441325779,0.871190138,0.784832696,0.725244073,0.342016807,0.810153606,0.696541937,0.722915291,0.39640884,0.661100509
0.936589894,0.827961897,0.40903285,0.823990323,0.782361409,0.69651325,0.316883117,0.775269265,0.691463141,0.686474158,0.410220994,0.649491094
0.938994739,0.797955944,0.411128942,0.776617216,0.796284823,0.678940028,0.30473644,0.724597304,0.685712152,0.649696532,0.366712707,0.665871501
0.932434464,0.794443342,0.462679724,0.734701089,0.787816463,0.666108787,0.303590527,0.670573542,0.676973635,0.612021586,0.379143646,0.657601781
0.929274789,0.782159159,0.476861101,0.691779193,0.78808837,0.646304045,0.313674561,0.613592938,0.640600493,0.583793417,0.409530387,0.651240458
0.939760621,0.737527287,0.578292339,0.670246889,0.788567064,0.624546722,0.338197097,0.575260725,0.500560161,0.554057254,0.410911602,0.646787532
0.934277883,0.698352848,0.615661743,0.63709387,0.785925261,0.629009763,0.372116119,0.557637088,0.419971618,0.527399394,0.438535912,0.632474555
0.94295124,0.678448105,0.734385747,0.620308391,0.780841829,0.60362622,0.39526356,0.5405792,0.403465531,0.513503409,0.464779006,0.619433842
0.946070023,0.654137726,0.786820817,0.618626445,0.737417159,0.584658298,0.428647823,0.512697345,0.439390544,0.507085083,0.439917127,0.620706107
