OWPP1,OWPP2,OWPP3,OWPP4,OWPP5,SF,L1,L2,L3,G1,G2,G3
OS_AC1,OS_AC3,OS_AC5,OS_AC7,OS_AC8,nAC4,nAC6,nAC9,nAC12,nAC3,nAC9,nAC12
65,90,85,30,35,25,50,40,50,,,
WPP,WPP,WPP,WPP,WPP,SF,Load,Load,Load,Slack,Slack,Slack
0.95179,0.91372,0.88517,0.21276,0.95179,0.29054,0.89807,0.76438,0.81586,122.3,121.21,275
0.93196,0.89468,0.87604,0.24217,0.93196,0.26604,0.90589,0.76904,0.81675,122.92,116.71,255
0.96095,0.89369,0.86486,0.26791,0.96095,0.24156,0.89144,0.75709,0.8197,119.43,116.33,230.37
0.95904,0.93986,0.93986,0.28487,0.95904,0.23148,0.87435,0.74282,0.81122,121,116.75,216.89
0.96288,0.93399,0.92436,0.29396,0.96288,0.13471,0.84421,0.70921,0.80735,131.59,130,211
0.96087,0.87439,0.87439,0.28044,0.96087,0.04096,0.8374,0.66289,0.82522,147.71,150.71,196
0.962,0.8658,0.9139,0.25898,0.962,0.0012,0.81876,0.64731,0.85342,173.13,173.13,208.1
0.96175,0.86558,0.94252,0.24614,0.96175,0,0.83714,0.6883,0.8958,193.87,193.87,243
0.96475,0.89722,0.89722,0.2427,0.96475,0,0.90044,0.70426,0.92259,192.2,193.78,279.85
0.96209,0.86588,0.91399,0.24186,0.96209,0,0.90552,0.67025,0.88761,174.7,174.89,305.89
0.94207,0.84786,0.89497,0.23782,0.94207,0,0.87477,0.63696,0.82591,153.02,158.27,270
0.94526,0.92635,0.85073,0.23056,0.94526,0,0.82729,0.60611,0.78489,149.63,153.78,215
0.93259,0.87663,0.85798,0.22055,0.93259,0,0.81414,0.57577,0.72209,149.05,142.14,190
0.92098,0.89335,0.85651,0.21925,0.92098,0,0.79298,0.54868,0.65861,123.8,133.08,165.44
0.90787,0.88063,0.81708,0.21948,0.90787,0,0.75444,0.55882,0.63913,132.84,125.46,161
0.92388,0.84074,0.86845,0.21665,0.92388,0,0.72862,0.54427,0.63188,130.14,124.96,149.94
0.91386,0.82247,0.84989,0.21482,0.91386,0,0.71114,0.53111,0.6147,133.22,127.66,149.94
0.90271,0.87563,0.87563,0.22047,0.90271,0,0.7067,0.52198,0.60108,130.87,130.58,146.72
0.92627,0.86144,0.84291,0.22315,0.92627,0,0.70672,0.52344,0.60593,139.27,141.35,145.43
0.92648,0.85236,0.85236,0.22559,0.92648,0,0.74767,0.55587,0.62832,162.11,163.45,148.16
0.911,0.82901,0.87456,0.22804,0.911,0.00008,0.81937,0.64312,0.71944,183.96,186.03,153.31
0.82561,0.8091,0.78433,0.23262,0.82561,0.00782,0.87981,0.72289,0.79313,186.03,186.03,169.88
0.69331,0.63784,0.68638,0.24599,0.69331,0.02621,0.89654,0.75042,0.81333,159.7,152.9,200
0.52428,0.50331,0.50855,0.26875,0.52428,0.06752,0.91823,0.75154,0.81409,115.86,126.69,207.76
0.07657,0.07274,0.07121,0.29396,0.07657,0.12778,0.91076,0.76649,0.8077,120.07,118.47,216.35
0.25498,0.25243,0.24478,0.31322,0.25498,0.15706,0.90439,0.7561,0.80718,115.79,115.56,203.99
0.8127,0.79645,0.78832,0.32315,0.8127,0.14226,0.88756,0.7415,0.79805,116.62,114.12,186.2
0.88364,0.86597,0.83946,0.32376,0.88364,0.12875,0.87418,0.72512,0.78656,114.5,115.14,183.15
0.95632,0.87025,0.94676,0.31451,0.95632,0.10932,0.84667,0.70046,0.7831,123.44,119.86,180
0.97217,0.93328,0.92356,0.28908,0.97217,0.04368,0.83742,0.66922,0.79481,135.46,132.21,185
0.91984,0.82786,0.82786,0.26486,0.91984,0.00053,0.82731,0.65773,0.8285,156,162.74,201
0.94753,0.92858,0.90963,0.24691,0.94753,0,0.84088,0.69348,0.87207,183.27,183.69,220.1
0.9465,0.89917,0.9465,0.23911,0.9465,0,0.90077,0.71027,0.89541,190.15,178.1,270
0.95384,0.85845,0.95384,0.23461,0.95384,0,0.89948,0.67692,0.86032,167.58,158.84,293.9
0.94506,0.8789,0.90725,0.2304,0.94506,0,0.8702,0.6441,0.8137,153.78,142.27,270.46
0.96537,0.94607,0.90745,0.21734,0.96537,0,0.82842,0.61645,0.76541,152.02,142.05,215.62
0.97571,0.87814,0.92692,0.20061,0.97571,0,0.81777,0.58392,0.73078,141.51,131.51,177.9
0.97456,0.96482,0.93558,0.19007,0.97456,0,0.79398,0.55792,0.66624,135,125.82,156.88
0.92196,0.82976,0.90352,0.17601,0.92196,0,0.75399,0.55734,0.64706,135.8,128.57,154.3
0.9345,0.86909,0.91581,0.15913,0.9345,0,0.71897,0.54747,0.64098,135.94,130.03,152.63
0.91821,0.89985,0.89066,0.13934,0.91821,0,0.69858,0.53935,0.61635,134.28,131.47,149.7
0.9456,0.88886,0.89832,0.12972,0.9456,0,0.69004,0.53085,0.60567,132.07,130.01,148.36
0.93107,0.92176,0.85658,0.12788,0.93107,0,0.68865,0.53807,0.63013,138.61,135.58,146.73
0.95746,0.94789,0.92874,0.12697,0.95746,0,0.72718,0.56735,0.65941,164.32,164.99,148.93
0.9496,0.9496,0.86414,0.12636,0.9496,0.00037,0.80908,0.65395,0.72996,184.36,181.11,158.8
0.95999,0.86399,0.89279,0.12567,0.95999,0.02277,0.86019,0.72965,0.79591,196.8,177.62,174
0.94699,0.94699,0.91858,0.13025,0.94699,0.05569,0.88739,0.74386,0.811,169.51,141.44,209.83
0.95029,0.92178,0.90278,0.13591,0.95029,0.06481,0.90217,0.72435,0.81246,108.35,124.36,215.91
0.93627,0.86137,0.84264,0.13629,0.93627,0.11295,0.8931,0.73243,0.79433,123.24,116.79,241.07
0.89779,0.82597,0.8529,0.13407,0.89779,0.20194,0.89059,0.73118,0.77091,105.31,115.39,232.5
0.93514,0.90708,0.93514,0.13384,0.93514,0.22094,0.85718,0.70839,0.75679,100.63,113.64,220.12
0.91297,0.83993,0.89471,0.13514,0.91297,0.19986,0.84982,0.72285,0.75232,90.57,117.69,231.67
0.92341,0.8403,0.868,0.13873,0.92341,0.10353,0.84155,0.68684,0.74623,114.91,128.62,232.18
0.95537,0.92671,0.94582,0.14439,0.95537,0.02909,0.8176,0.65033,0.77117,141.28,152.64,227.15
0.90523,0.85997,0.81471,0.13789,0.90523,0.00084,0.80398,0.64826,0.81322,166.38,166.38,255.53
0.91863,0.89108,0.88189,0.13354,0.91863,0,0.82528,0.68467,0.8718,184.91,184.91,266
0.93008,0.90218,0.85567,0.13613,0.93008,0,0.883,0.7007,0.89854,154,159.44,306.14
0.61215,0.57542,0.61215,0.13445,0.61215,0,0.90151,0.66451,0.87102,150,152.08,340
0.47417,0.42676,0.4315,0.13048,0.47417,0,0.86168,0.63234,0.82261,157.64,157.56,315
0.42631,0.41352,0.42631,0.12391,0.42631,0,0.8086,0.60605,0.77861,144.51,144.91,266
0.42309,0.41886,0.38078,0.11398,0.42309,0,0.79222,0.57151,0.7139,140.93,139.9,213.89
0.49911,0.48913,0.45419,0.10871,0.49911,0,0.77894,0.54332,0.66014,141.33,140.3,173.23
0.60535,0.56902,0.59929,0.10321,0.60535,0,0.74491,0.53415,0.6389,132.25,130.18,167.46
0.76378,0.7485,0.75614,0.09786,0.76378,0,0.7134,0.53666,0.63511,132.31,130.59,165
0.71353,0.68499,0.64217,0.09404,0.71353,0,0.69242,0.52849,0.63303,138.3,128.43,160
0.59382,0.59382,0.55225,0.09916,0.59382,0,0.68834,0.52633,0.62764,130.83,127.78,157.89
0.65954,0.59359,0.60018,0.10061,0.65954,0,0.69596,0.52717,0.63066,142.73,135,154.48
0.77097,0.72471,0.717,0.10038,0.77097,0,0.72939,0.55395,0.66106,162.19,162.19,157.89
0.3752,0.36769,0.36769,0.09855,0.3752,0.00015,0.80588,0.63857,0.7012,187.03,187.03,158
0.29135,0.27969,0.28843,0.10313,0.29135,0.02145,0.86524,0.71331,0.7476,204.95,195.39,183.14
0.23766,0.23053,0.23528,0.11123,0.23766,0.07707,0.89636,0.74287,0.79639,168.43,166.48,235
0.28842,0.27111,0.26534,0.12223,0.28842,0.1032,0.92274,0.72954,0.81722,148.14,131.12,247
0.25763,0.24475,0.24217,0.12857,0.25763,0.11731,0.92997,0.73841,0.81712,148.04,123.01,267
0.07721,0.06949,0.07026,0.1285,0.07721,0.11232,0.93923,0.72622,0.81608,116.6,111.94,255
0.13744,0.13195,0.13057,0.12552,0.13744,0.11805,0.91744,0.70438,0.82066,118.59,103.61,243.87
0.18794,0.1729,0.18418,0.12468,0.18794,0.12041,0.90041,0.71719,0.81032,123.24,96.1,249
0.07089,0.06663,0.07018,0.12513,0.07089,0.09301,0.87423,0.75784,0.80394,134.3,24.57,239.41
0.05597,0.05317,0.05205,0.13147,0.05597,0.0414,0.85268,0.74081,0.80015,134.12,23.97,223
0.10219,0.10117,0.09402,0.12361,0.10219,0.00153,0.83659,0.68085,0.82618,156.2,24.75,233.44
0.15208,0.14295,0.13991,0.11192,0.15208,0,0.84881,0.6985,0.86172,165,25.47,243.8
0.23936,0.23696,0.23696,0.10863,0.23936,0,0.88078,0.72678,0.87559,169.83,86.94,287.81
0.39442,0.36287,0.35892,0.10871,0.39442,0,0.88858,0.72662,0.84148,145.34,38.06,312
0.22383,0.20145,0.22383,0.10825,0.22383,0,0.84796,0.80673,0.79382,140,23.17,292
0.21326,0.20259,0.20899,0.10527,0.21326,0,0.80974,0.79202,0.77372,144.72,22.37,252
0.18355,0.17621,0.1652,0.10046,0.18355,0,0.79807,0.75427,0.72355,140.58,21.56,199
0.04425,0.04071,0.0416,0.10069,0.04425,0,0.77967,0.69679,0.65837,134.2,24.81,165.56
0.01254,0.01179,0.01141,0.09885,0.01254,0,0.73208,0.71017,0.63882,119.81,24.71,164.37
0.0231,0.02241,0.02102,0.09763,0.0231,0,0.69032,0.69755,0.62622,121.18,86.91,166.74
0.08399,0.07811,0.08399,0.0961,0.08399,0,0.65691,0.67951,0.61611,117.86,47.95,161.3
0.11049,0.11049,0.10607,0.10275,0.11049,0,0.64559,0.67447,0.60368,118.26,25.56,160
0.07062,0.06356,0.06639,0.10283,0.07062,0,0.64159,0.67206,0.6147,118.06,27.64,154.94
0.06487,0.06228,0.06163,0.10176,0.06487,0,0.64862,0.68544,0.62041,114.86,29.7,154.8
0.03689,0.03689,0.03541,0.09656,0.03689,0.00005,0.6752,0.70114,0.64443,115,98.82,149.44
0.03876,0.03527,0.03682,0.09236,0.03876,0.00447,0.70566,0.73397,0.64856,159.5,100.69,151.96
0.04839,0.04839,0.04839,0.09335,0.04839,0.01717,0.74723,0.77634,0.66501,164,96.89,162.08
0.04043,0.03638,0.0376,0.09992,0.04043,0.03431,0.79145,0.72985,0.70026,145.58,73.94,168.9
0.11611,0.1045,0.11147,0.10283,0.11611,0.05601,0.81228,0.70627,0.72079,143,45.01,186.96
0.25302,0.22772,0.22772,0.10237,0.25302,0.06973,0.82403,0.67848,0.71473,139.4,40.92,190
0.40581,0.37335,0.3774,0.09786,0.40581,0.07188,0.82123,0.65778,0.72502,118.65,40.6,181.78
0.4917,0.48679,0.4917,0.09183,0.4917,0.05823,0.79632,0.62911,0.72525,108.21,44.94,181.78
0.62098,0.60235,0.55889,0.08549,0.62098,0.04884,0.78676,0.62579,0.72297,121.09,87.06,177.9
0.68985,0.63466,0.64156,0.08205,0.68985,0.03579,0.78056,0.63016,0.72186,112.19,106.9,170
0.82507,0.76731,0.77556,0.07196,0.82507,0.00135,0.77832,0.68798,0.74746,140,140,174.87
0.89664,0.85181,0.83388,0.06119,0.89664,0,0.7878,0.76835,0.79394,159.35,151.66,183.68
0.95999,0.88319,0.92159,0.0563,0.95999,0,0.81754,0.78062,0.81035,176.55,143.79,236.71
0.92292,0.92292,0.86754,0.05317,0.92292,0,0.8138,0.74182,0.78614,171.49,122.99,263.52
0.90974,0.84606,0.89155,0.04943,0.90974,0,0.77724,0.70999,0.73583,132.09,114.88,248.92
0.81383,0.74872,0.77314,0.04675,0.81383,0,0.74606,0.7004,0.7047,143.96,112.53,205.75
0.86969,0.79141,0.80881,0.044,0.86969,0,0.73635,0.68337,0.66127,137.37,108.97,181.78
0.95811,0.8623,0.8623,0.04691,0.95811,0,0.72394,0.65414,0.59029,140.44,107.53,161.5
0.88106,0.88106,0.87225,0.05042,0.88106,0,0.68778,0.5994,0.57545,131.1,106.25,156
0.90857,0.87223,0.89948,0.05393,0.90857,0,0.65879,0.65242,0.56621,136.96,105.55,160.92
0.90717,0.85274,0.8346,0.05875,0.90717,0,0.63269,0.61227,0.5538,127.47,106.84,157.53
0.92647,0.83382,0.9172,0.06692,0.92647,0,0.62421,0.55876,0.5381,130.65,104.99,149.32
0.90912,0.90003,0.89094,0.07097,0.90912,0,0.61834,0.55308,0.52518,129.66,105.81,145.1
0.95114,0.92261,0.87505,0.07257,0.95114,0,0.62343,0.56899,0.529,131.83,105.94,140
0.88312,0.85663,0.85663,0.07242,0.88312,0.00098,0.64645,0.58908,0.54214,118.38,108.39,140
0.95362,0.8678,0.94409,0.07181,0.95362,0.03682,0.66317,0.6214,0.56065,151.7,107.72,138.8
0.91962,0.86444,0.87363,0.07418,0.91962,0.15018,0.69072,0.64771,0.62255,154.18,107.73,146
0.90749,0.88934,0.88934,0.08075,0.90749,0.17327,0.73291,0.64745,0.67908,125.57,105.18,154
0.93638,0.89892,0.93638,0.08533,0.93638,0.09522,0.75566,0.75258,0.70526,124.82,106.8,159
0.92618,0.8984,0.83357,0.08678,0.92618,0.12585,0.78545,0.77324,0.71288,116.93,106.83,162.7
0.96747,0.89007,0.90942,0.09213,0.96747,0.0839,0.79368,0.7621,0.72111,144.42,105.14,162.97
0.96052,0.87407,0.87407,0.09488,0.96052,0.14563,0.7697,0.70405,0.72641,117.29,106.8,166.97
0.95031,0.95031,0.9123,0.09542,0.95031,0.14199,0.74297,0.68293,0.7305,128,111.55,164.15
0.96552,0.86897,0.90759,0.08946,0.96552,0.07798,0.73019,0.69329,0.74564,134.66,120.12,158
0.95129,0.91324,0.94178,0.07617,0.95129,0.00177,0.73975,0.71022,0.77221,145.14,145.14,162.08
0.96706,0.89937,0.96706,0.06547,0.96706,0,0.77182,0.71752,0.80984,170,166.67,164.15
0.96608,0.95642,0.89846,0.06196,0.96608,0,0.81614,0.71399,0.82028,179.12,170.14,199.62
0.97627,0.95674,0.9665,0.06249,0.97627,0,0.81536,0.62053,0.78822,167.59,156.39,224.13
0.971,0.96129,0.8739,0.0628,0.971,0,0.78409,0.67923,0.75062,154.01,149.86,205.86
0.97352,0.95405,0.87616,0.06662,0.97352,0,0.76062,0.63733,0.69388,144.82,141.5,179
0.97753,0.9091,0.9482,0.07448,0.97753,0,0.75015,0.61712,0.64671,132.57,125.48,162.46
0.97394,0.87655,0.89602,0.08717,0.97394,0,0.73231,0.55375,0.61235,139.04,134.5,150.45
0.95956,0.89239,0.94996,0.10458,0.95956,0,0.69415,0.52459,0.59998,132.11,122.44,154.78
0.9167,0.84336,0.84336,0.12636,0.9167,0,0.66803,0.53162,0.59738,125.9,120.3,150
0.9104,0.85578,0.89219,0.15393,0.9104,0,0.64897,0.5299,0.58153,124.67,121.11,146
0.82452,0.74207,0.74207,0.1861,0.82452,0,0.64388,0.52516,0.56889,126.1,122.41,142.24
0.88435,0.80476,0.86666,0.21795,0.88435,0,0.65238,0.53155,0.5756,136.02,137.44,140
0.90625,0.87906,0.89719,0.2453,0.90625,0,0.69688,0.56863,0.62701,159.8,159.8,142.24
0.92962,0.89244,0.86455,0.26203,0.92962,0.00029,0.78327,0.65962,0.71537,185,185,155.11
0.67805,0.63737,0.67127,0.27685,0.67805,0.01979,0.85012,0.73683,0.78658,217.09,217.09,162.13
0.82953,0.81294,0.79635,0.30879,0.82953,0.08564,0.88741,0.75343,0.80594,189.87,189.99,209.67
0.8038,0.75558,0.8038,0.35653,0.8038,0.16178,0.90789,0.744,0.83459,170.26,170.26,208.1
0.87858,0.85222,0.84343,0.39465,0.87858,0.24496,0.90354,0.75719,0.82989,160.84,160.84,199
0.95349,0.87721,0.88674,0.41085,0.95349,0.28384,0.90532,0.75571,0.82352,149.81,149.92,185
0.97512,0.93612,0.87761,0.41383,0.97512,0.28888,0.88403,0.74492,0.8318,144.86,144.95,170
0.97792,0.91924,0.90946,0.40741,0.97792,0.24464,0.88249,0.7193,0.82622,142.11,144.3,161.86
0.97244,0.9141,0.95299,0.39526,0.97244,0.14027,0.87171,0.69149,0.83198,143.26,145.78,156.6
0.95267,0.86693,0.8574,0.3657,0.95267,0.03768,0.85755,0.67648,0.82381,148.63,152,155.11
0.93897,0.92019,0.85446,0.31635,0.93897,0.00132,0.85579,0.68641,0.86524,160.25,162.03,157
0.9338,0.91512,0.88711,0.27525,0.9338,0,0.87908,0.72843,0.91018,183.3,184.87,167.86
0.9533,0.8675,0.9247,0.25523,0.9533,0,0.89685,0.73271,0.93916,188.34,176.81,201
0.81538,0.76645,0.74199,0.24102,0.81538,0,0.89302,0.6945,0.90928,160.76,149.99,208.1
0.74507,0.71527,0.70782,0.22659,0.74507,0,0.86267,0.66042,0.86123,107.93,133.6,187
0.72215,0.71493,0.67882,0.21788,0.72215,0,0.8164,0.66031,0.80608,125.83,120.65,164.84
0.67616,0.65587,0.65587,0.21062,0.67616,0,0.78735,0.66135,0.73522,127.66,108.58,154
0.37511,0.34135,0.3451,0.19396,0.37511,0,0.76515,0.64047,0.67986,100,100.95,138.07
0.3331,0.31978,0.30645,0.1864,0.3331,0,0.72328,0.75208,0.65658,91.34,94.26,138.4
0.47615,0.44282,0.47139,0.1767,0.47615,0,0.6852,0.59784,0.64158,114.24,85,135.21
0.50545,0.46502,0.49029,0.1696,0.50545,0,0.66621,0.57064,0.63173,112.88,78.96,134.14
0.37329,0.37329,0.37329,0.16203,0.37329,0,0.6451,0.56457,0.60844,114.59,78.52,132.7
0.37557,0.35304,0.37557,0.15722,0.37557,0,0.65153,0.56046,0.61879,115.9,85.57,132.7
0.28667,0.26373,0.26947,0.15141,0.28667,0,0.68249,0.58282,0.64104,129.09,98.71,132.7
0.53104,0.47793,0.49386,0.14148,0.53104,0.00135,0.77343,0.66235,0.74677,142.48,99.57,138.8
0.64903,0.59062,0.64903,0.13667,0.64903,0.05898,0.82865,0.73971,0.82597,143.98,105.59,158.48
0.43299,0.39402,0.38969,0.14393,0.43299,0.17803,0.86549,0.773,0.824,160.28,98.45,203.98
0.20604,0.18749,0.1978,0.15264,0.20604,0.26163,0.89666,0.78445,0.8178,151,97.3,213.7
0.21841,0.19657,0.21186,0.15455,0.21841,0.25982,0.90963,0.81233,0.8032,138.08,94.26,210.05
0.61762,0.58674,0.55586,0.15859,0.61762,0.15126,0.91546,0.80114,0.79186,123.57,87.57,192.05
0.69921,0.66425,0.65725,0.16318,0.69921,0.09817,0.9081,0.79467,0.78441,124.16,93.86,177.9
0.4455,0.4054,0.41431,0.16196,0.4455,0.07876,0.89666,0.80718,0.78722,127.18,95.07,176.82
0.30924,0.27831,0.29378,0.15821,0.30924,0.06831,0.88981,0.82598,0.78766,125.25,97.6,173.3
0.25632,0.25376,0.25376,0.14232,0.25632,0.02839,0.88065,0.82374,0.79737,123.12,106.6,166.45
0.19662,0.18679,0.18483,0.11413,0.19662,0.00131,0.88072,0.82637,0.82785,146.94,123.4,174.49
0.09079,0.08353,0.08353,0.09626,0.09079,0,0.89313,0.84354,0.85874,166.56,149.49,187.77
0.03623,0.03406,0.03406,0.08915,0.03623,0,0.91244,0.90468,0.90614,204.62,129.23,225
0.08837,0.08572,0.08837,0.08785,0.08837,0,0.89989,0.94342,0.88623,159.34,113.35,264.85
0.08388,0.07969,0.08053,0.08831,0.08388,0,0.86434,0.72766,0.82248,143.02,112.39,225.7
0.03782,0.03782,0.0348,0.09137,0.03782,0,0.8197,0.68664,0.75565,135.22,68.04,188.72
0.02765,0.02544,0.02544,0.09587,0.02765,0,0.80252,0.67586,0.67748,128.14,57.42,163.63
0.0693,0.0686,0.06722,0.10267,0.0693,0,0.78165,0.66512,0.60272,121.24,73.61,146.07
0.08568,0.07797,0.07883,0.11413,0.08568,0,0.73368,0.7519,0.59732,118.21,71.01,138.52
0.10011,0.0971,0.0971,0.1246,0.10011,0,0.69835,0.78328,0.59799,117.75,70.07,139.61
0.13244,0.13244,0.12052,0.13629,0.13244,0,0.67496,0.74584,0.58333,111,83.32,134.81
0.15115,0.13603,0.14963,0.15286,0.15115,0,0.6646,0.79017,0.56785,111,107.78,132.1
0.18567,0.18567,0.18382,0.16784,0.18567,0,0.68192,0.80015,0.55124,118.23,118.23,132.1
0.26689,0.2402,0.25889,0.17647,0.26689,0,0.71465,0.76924,0.56299,140.68,140.68,130.36
0.18632,0.177,0.17887,0.18182,0.18632,0.00075,0.79879,0.77807,0.66592,158.53,158.53,137.5
0.32935,0.32935,0.32606,0.18663,0.32935,0.0225,0.85902,0.84067,0.76997,173.1,173.1,151.2
0.29078,0.27915,0.26461,0.19526,0.29078,0.08262,0.90926,0.84942,0.81733,162.99,163,181.8
0.31041,0.29799,0.29489,0.2162,0.31041,0.13437,0.94956,0.83062,0.83888,152.95,152.99,185
0.36972,0.33644,0.36602,0.233,0.36972,0.14503,0.9538,0.83187,0.8454,144.19,144.17,184.25
0.37309,0.33951,0.35816,0.24263,0.37309,0.12687,0.95965,0.82129,0.85286,137.21,137.17,172.78
0.30815,0.2989,0.30506,0.25187,0.30815,0.13768,0.93896,0.79735,0.85836,135.93,135.1,153.66
0.32189,0.31224,0.30258,0.25837,0.32189,0.11998,0.94488,0.7909,0.85077,137.34,137.42,151
0.19833,0.18445,0.1904,0.26402,0.19833,0.06933,0.93373,0.77613,0.84076,141.03,141.08,146.14
0.25031,0.23279,0.2403,0.26494,0.25031,0.03579,0.919,0.75289,0.84269,144.45,144.47,143.33
0.24726,0.22501,0.23737,0.25325,0.24726,0.00322,0.90185,0.74908,0.87995,153.01,153.01,148
0.21079,0.20025,0.20868,0.24041,0.21079,0,0.90212,0.79339,0.91802,166.89,166.89,160
0.12903,0.12,0.12645,0.23308,0.12903,0,0.91899,0.80805,0.93803,170.02,170.02,185.3
0.08773,0.08773,0.08247,0.23063,0.08773,0,0.90973,0.78335,0.89929,153.77,153.77,196.02
0.0863,0.08457,0.07853,0.22063,0.0863,0,0.86872,0.74916,0.83899,134.7,134.64,177.4
0.06026,0.05664,0.05423,0.20703,0.06026,0,0.82439,0.72291,0.76141,128.87,128.82,150.65
0.06298,0.06109,0.05794,0.18992,0.06298,0,0.80592,0.69135,0.67977,119,119,139.97
0.05161,0.04903,0.05161,0.17082,0.05161,0,0.77338,0.6656,0.61244,113.66,113.66,135
0.00318,0.00286,0.00305,0.15806,0.00318,0,0.72802,0.66457,0.60398,111.39,111.39,134.79
0,0,0,0.1505,0,0,0.69335,0.66035,0.60005,111.02,111.02,132
0,0,0,0.14446,0,0,0.67189,0.65421,0.58334,109.38,109.38,128.39
0,0,0,0.1508,0,0,0.6667,0.65085,0.56886,111.22,111.22,130
0.00427,0.00397,0.00427,0.16134,0.00427,0,0.66868,0.65373,0.55883,113.02,113.02,128.36
0.06123,0.05572,0.05694,0.17013,0.06123,0,0.70243,0.68899,0.56745,137.4,137.94,118.99
0.08864,0.08864,0.08598,0.17998,0.08864,0.00122,0.78244,0.76897,0.66925,150.03,158.09,125
0.15988,0.15829,0.15349,0.18915,0.15988,0.02065,0.84279,0.83647,0.77429,159.06,164.14,134.92
0.14698,0.14698,0.1411,0.20634,0.14698,0.03856,0.88237,0.84522,0.82436,150.91,154.64,158.17
0.13111,0.12586,0.12586,0.23598,0.13111,0.05676,0.90712,0.82289,0.85476,142.22,142.36,164
0.11631,0.11282,0.10584,0.26837,0.11631,0.06615,0.90373,0.82784,0.85855,131.72,131.81,170.04
0.15673,0.14262,0.15359,0.29702,0.15673,0.05746,0.90475,0.82799,0.8564,121.92,122,159.3
0.1089,0.10236,0.09801,0.32659,0.1089,0.0544,0.89248,0.82705,0.86561,116.35,116.45,140
0.07311,0.07165,0.07165,0.3492,0.07311,0.04043,0.88042,0.85063,0.85075,116.05,116.19,137
0.05759,0.05241,0.05644,0.37448,0.05759,0.0245,0.86871,0.81396,0.83277,116.85,116.72,129.06
0.0335,0.03283,0.0335,0.37861,0.0335,0.01039,0.84612,0.79196,0.82789,118.5,118.36,127.79
0.09321,0.08948,0.08389,0.37976,0.09321,0.00038,0.8422,0.78181,0.86498,134.84,135.85,132.97
0.03908,0.03673,0.0379,0.37907,0.03908,0,0.85435,0.80827,0.91131,147.22,147.22,141
0.03415,0.03278,0.03141,0.38816,0.03415,0,0.88186,0.81268,0.89817,145.01,145.04,150.54
0.02769,0.02603,0.02742,0.39557,0.02769,0,0.87526,0.78051,0.86092,134.71,135.1,149.8
0.06681,0.06614,0.06013,0.39343,0.06681,0,0.81833,0.7483,0.78564,125.12,125.09,145.77
0.08812,0.08635,0.08723,0.38946,0.08812,0,0.78052,0.71766,0.70676,123.82,123.82,137.91
0.16547,0.16216,0.16216,0.38121,0.16547,0,0.7736,0.68751,0.62989,109.7,109.7,132
0.21143,0.2072,0.20932,0.37914,0.21143,0,0.74663,0.65405,0.56456,102.89,102.89,109.26
0.36918,0.33965,0.33965,0.38403,0.36918,0,0.6871,0.64436,0.56273,100.68,100.68,105
0.43376,0.42509,0.40774,0.37548,0.43376,0,0.65138,0.63871,0.56389,99.06,99.06,105.17
0.44693,0.42011,0.44246,0.36875,0.44693,0,0.62843,0.64033,0.55315,98.84,98.84,103.86
0.58898,0.55953,0.57131,0.35684,0.58898,0,0.62376,0.63167,0.53385,99.09,99.09,107.08
0.56081,0.54399,0.5496,0.3495,0.56081,0,0.61904,0.6334,0.52336,105,105,118.38
0.48903,0.47925,0.47925,0.34935,0.48903,0,0.64183,0.66117,0.54238,119.81,119.81,124.12
0.49471,0.48977,0.48482,0.3479,0.49471,0.00206,0.72147,0.74899,0.63737,136.93,136.91,138.63
0.57443,0.56868,0.51698,0.33514,0.57443,0.07634,0.78261,0.82421,0.75137,140.91,140.91,148
0.75267,0.75267,0.6774,0.32284,0.75267,0.1873,0.82686,0.85026,0.81216,136.61,136.61,189.67
0.65339,0.60765,0.65339,0.30336,0.65339,0.28811,0.85248,0.84936,0.83806,131.89,131.89,227.5
0.5171,0.50159,0.48091,0.27364,0.5171,0.37443,0.85137,0.84679,0.82895,125.1,125.1,255
0.15906,0.14315,0.14633,0.2492,0.15906,0.30481,0.88465,0.82051,0.81478,116.39,116.42,248
0.58626,0.58039,0.55694,0.23866,0.58626,0.09707,0.87491,0.80257,0.79614,112.75,112.84,255
0.56832,0.53422,0.56264,0.23377,0.56832,0.04229,0.86334,0.77992,0.76359,114.87,114.91,245
0.58898,0.58309,0.54187,0.22437,0.58898,0.05373,0.85242,0.76488,0.74654,112.76,112.62,211.3
0.36398,0.36034,0.36398,0.20275,0.36398,0.04241,0.85549,0.78845,0.76213,110.17,110.1,182.55
0.55299,0.51981,0.51428,0.1573,0.55299,0.00273,0.85363,0.7631,0.80422,129.5,129.34,185
0.6865,0.65904,0.63845,0.12865,0.6865,0,0.86397,0.82787,0.85906,135.67,135.48,196.34
0.63657,0.6111,0.63657,0.12131,0.63657,0,0.87251,0.77935,0.88964,138.69,133.92,222.12
0.35173,0.32008,0.34822,0.11795,0.35173,0,0.86071,0.73024,0.85882,127.44,115.41,255
0.42244,0.41822,0.38442,0.11772,0.42244,0,0.82996,0.69143,0.81098,128,108.96,243.39
0.41639,0.41222,0.3914,0.11833,0.41639,0,0.79343,0.6698,0.75552,121.6,99.99,193
0.16048,0.15407,0.15888,0.12063,0.16048,0,0.77448,0.64015,0.67747,120.24,85.49,149.5
0.08725,0.08115,0.08289,0.11436,0.08725,0,0.77193,0.62839,0.61534,127.56,70.22,140.32
